17/01/2014 0:00,2642,16.9932
17/01/2014 0:00,2644,14
17/01/2014 0:00,2753,23
17/01/2014 0:00,2755,22.999392
18/01/2014 0:00,10,32
18/01/2014 0:00,11,123.015168
18/01/2014 0:00,12,665.9982508
18/01/2014 0:00,13,0.488376
18/01/2014 0:00,14,2.999999182
18/01/2014 0:00,15,60.53631281
18/01/2014 0:00,16,111.78483
18/01/2014 0:00,17,27.34160393
18/01/2014 0:00,18,101.2171127
18/01/2014 0:00,19,55.25480772
18/01/2014 0:00,22,7.99998
18/01/2014 0:00,24,3.4390656
18/01/2014 0:00,31,48
18/01/2014 0:00,64,2
18/01/2014 0:00,88,619.0250645
18/01/2014 0:00,91,85.0068
18/01/2014 0:00,111,117.992448
18/01/2014 0:00,197,77
18/01/2014 0:00,198,27
18/01/2014 0:00,211,65
18/01/2014 0:00,214,140
18/01/2014 0:00,220,694
18/01/2014 0:00,225,64
18/01/2014 0:00,227,17.9982
18/01/2014 0:00,235,698
18/01/2014 0:00,240,64
18/01/2014 0:00,242,104
18/01/2014 0:00,246,6.9972
18/01/2014 0:00,252,185
18/01/2014 0:00,256,2
18/01/2014 0:00,303,0.06875
18/01/2014 0:00,398,0.093671932
18/01/2014 0:00,478,849
18/01/2014 0:00,515,32
18/01/2014 0:00,519,4.764096
18/01/2014 0:00,522,32.999472
18/01/2014 0:00,523,32.999472
18/01/2014 0:00,526,6.00855
18/01/2014 0:00,529,150.0000012
18/01/2014 0:00,530,115.0000226
18/01/2014 0:00,531,2.0625
18/01/2014 0:00,534,63.9999099
18/01/2014 0:00,536,0.4625
18/01/2014 0:00,540,0.652884
18/01/2014 0:00,545,60.22081806
18/01/2014 0:00,546,18.32831418
18/01/2014 0:00,555,25.005
18/01/2014 0:00,557,1
18/01/2014 0:00,562,2.74837
18/01/2014 0:00,565,48.51648
18/01/2014 0:00,566,1.276351203
18/01/2014 0:00,568,0.060624
18/01/2014 0:00,572,3.007596
18/01/2014 0:00,573,21.99912
18/01/2014 0:00,577,11.0546226
18/01/2014 0:00,579,32
18/01/2014 0:00,588,0.079278778
18/01/2014 0:00,589,67.43129364
18/01/2014 0:00,591,57.000456
18/01/2014 0:00,607,0.7281102
18/01/2014 0:00,609,8.018062133
18/01/2014 0:00,610,0.15
18/01/2014 0:00,612,1.935672
18/01/2014 0:00,617,4.5217872
18/01/2014 0:00,621,0.054700806
18/01/2014 0:00,623,107.0003424
18/01/2014 0:00,624,4.000392
18/01/2014 0:00,625,0.135912
18/01/2014 0:00,627,0.6184088
18/01/2014 0:00,629,7.5075
18/01/2014 0:00,633,246.602624
18/01/2014 0:00,636,0.760123838
18/01/2014 0:00,638,25.54038767
18/01/2014 0:00,645,13.436352
18/01/2014 0:00,662,5.29131075
18/01/2014 0:00,671,1.093716
18/01/2014 0:00,673,3.9999168
18/01/2014 0:00,674,15.99936
18/01/2014 0:00,679,165.23802
18/01/2014 0:00,681,2.6628
18/01/2014 0:00,694,329
18/01/2014 0:00,695,95
18/01/2014 0:00,696,147.0294
18/01/2014 0:00,698,50
18/01/2014 0:00,701,133
18/01/2014 0:00,706,159
18/01/2014 0:00,709,150
18/01/2014 0:00,711,175
18/01/2014 0:00,716,110.9556
18/01/2014 0:00,717,639.744
18/01/2014 0:00,720,366.9998436
18/01/2014 0:00,728,28
18/01/2014 0:00,749,139
18/01/2014 0:00,751,1.999968
18/01/2014 0:00,753,144.001152
18/01/2014 0:00,756,65
18/01/2014 0:00,767,3
18/01/2014 0:00,769,22.977
18/01/2014 0:00,772,28
18/01/2014 0:00,780,46
18/01/2014 0:00,782,42
18/01/2014 0:00,783,28
18/01/2014 0:00,785,127
18/01/2014 0:00,786,870.696
18/01/2014 0:00,798,1
18/01/2014 0:00,800,1
18/01/2014 0:00,802,1
18/01/2014 0:00,831,39.960999
18/01/2014 0:00,840,11.82823745
18/01/2014 0:00,841,0.8744375
18/01/2014 0:00,843,1.8777528
18/01/2014 0:00,845,0.42987328
18/01/2014 0:00,847,178.88366
18/01/2014 0:00,852,31.90146508
18/01/2014 0:00,854,14.7498
18/01/2014 0:00,857,4.6875
18/01/2014 0:00,858,30.419835
18/01/2014 0:00,859,2.0625
18/01/2014 0:00,881,2.00415
18/01/2014 0:00,882,10.02075
18/01/2014 0:00,883,367.0347774
18/01/2014 0:00,1463,1.92861
18/01/2014 0:00,2062,64.9144256
18/01/2014 0:00,2066,10.00000008
18/01/2014 0:00,2146,10.00008
18/01/2014 0:00,2157,16
18/01/2014 0:00,2189,37.4985
18/01/2014 0:00,2192,147
18/01/2014 0:00,2193,20
18/01/2014 0:00,2194,2
18/01/2014 0:00,2221,54
18/01/2014 0:00,2222,54
18/01/2014 0:00,2245,3.000000024
18/01/2014 0:00,2258,2.71431
18/01/2014 0:00,2274,11.99999976
